seconds,mac,humidity,inside_temp,outside_temp,input_volt,output_volt,battery_back,water_leakage,water_logging
1813,00:11:22:33:44:02,50.4,1747,31.66,1.02,1.01,10.79,0,0
1814,00:11:22:33:44:07,50.3,1748,31.83,1.02,1.01,10.81,0,0
1815,00:11:22:33:44:02,50.3,1749,31.81,1.02,1.01,10.83,0,0
1816,00:11:22:33:44:03,50.3,1750,31.71,1.02,1.01,10.82,0,0
1817,00:11:22:33:44:06,50.3,1751,31.71,1.02,1.01,10.8,0,0
1818,00:11:22:33:44:03,50.3,1752,31.69,1.02,1.01,10.78,0,0
1819,00:11:22:33:44:01,50.3,1753,31.71,1.02,1.01,10.79,0,0
1820,00:11:22:33:44:08,50.3,1754,31.76,1.02,1.01,10.75,0,0
1821,00:11:22:33:44:08,50.3,1755,31.81,1.02,1.01,10.75,0,0
1822,00:11:22:33:44:01,50.3,1756,31.78,1.02,1.01,10.72,0,0
1823,00:11:22:33:44:09,50.3,1757,31.76,1.02,1.01,10.74,0,0
1824,00:11:22:33:44:06,50.3,1758,31.85,1.02,1.01,10.74,0,0
1825,00:11:22:33:44:08,50.3,1759,31.83,1.02,1.01,10.76,0,0
1826,00:11:22:33:44:07,50.3,1760,31.76,1.02,1.01,10.77,0,0
1827,00:11:22:33:44:07,50.3,1761,31.81,1.02,1.01,10.75,0,0
1828,00:11:22:33:44:04,50.3,1762,31.83,1.02,1.01,10.79,0,0
1829,00:11:22:33:44:08,50.3,1763,31.66,1.02,1.01,10.76,0,1
1831,00:11:22:33:44:01,50.3,1764,31.69,1.02,1.01,10.79,0,1
1832,00:11:22:33:44:01,50.3,1765,31.76,1.02,1.01,10.76,0,1
1833,00:11:22:33:44:06,50.3,1766,31.78,1.02,1.01,10.76,0,1
1834,00:11:22:33:44:07,50.3,1767,31.85,1.02,1.01,10.74,0,1
1835,00:11:22:33:44:02,50.3,1768,31.9,1.02,1.01,10.71,0,1
1836,00:11:22:33:44:01,50.3,1769,31.81,1.02,1.01,10.72,0,1
1837,00:11:22:33:44:01,50.3,1770,31.76,1.02,1.01,10.71,0,1
1838,00:11:22:33:44:03,50.3,1771,31.85,1.02,1.01,10.72,0,1
1839,00:11:22:33:44:01,50.3,1772,31.95,1.02,1.01,10.69,0,1
1840,00:11:22:33:44:09,50.3,1773,31.97,1.02,1.01,10.7,0,1
1841,00:11:22:33:44:06,50.4,1774,31.83,1.02,1.01,10.72,0,1
1842,00:11:22:33:44:06,50.4,1775,31.81,1.02,1.01,10.75,0,1
1843,00:11:22:33:44:02,50.4,1776,31.81,1.02,1.01,10.76,0,1
1844,00:11:22:33:44:00,50.4,1777,31.78,1.02,1.01,10.72,0,1
1845,00:11:22:33:44:07,50.4,1778,31.81,1.02,1.01,10.72,0,1
1846,00:11:22:33:44:02,50.4,1779,31.78,1.02,1.01,10.71,0,1
1847,00:11:22:33:44:06,50.4,1780,31.64,1.02,1.01,10.72,0,1
1848,00:11:22:33:44:07,50.4,1781,31.64,1.02,1.01,10.74,0,1
1850,00:11:22:33:44:04,50.4,1782,31.66,1.02,1.01,10.7,0,1
1851,00:11:22:33:44:04,50.4,1783,31.62,1.02,1.01,10.71,0,1
1852,00:11:22:33:44:01,50.4,1784,31.57,1.02,1.01,10.73,0,1
1853,00:11:22:33:44:05,50.4,1785,31.59,1.02,1.01,10.76,0,1
1854,00:11:22:33:44:05,50.4,1786,31.59,1.02,1.01,10.75,0,1
1855,00:11:22:33:44:05,50.4,1787,31.64,1.02,1.01,10.75,0,0
1856,00:11:22:33:44:00,50.4,1788,31.66,1.02,1.01,10.74,0,0
1857,00:11:22:33:44:03,50.4,1789,31.64,1.02,1.01,10.74,0,0
1858,00:11:22:33:44:01,50.4,1790,31.78,1.02,1.01,10.78,0,0
1859,00:11:22:33:44:04,50.4,1791,31.85,1.02,1.01,10.78,0,0
1860,00:11:22:33:44:00,50.4,1792,31.95,1.02,1.01,10.78,0,0
1861,00:11:22:33:44:04,50.4,1793,31.99,1.02,1.01,10.74,0,0
1862,00:11:22:33:44:04,50.4,1794,32.04,1.02,1.01,10.74,0,0
1863,00:11:22:33:44:08,50.4,1795,31.97,1.02,1.01,10.76,0,0
1864,00:11:22:33:44:06,50.4,1796,31.99,1.02,1.01,10.8,0,0
1865,00:11:22:33:44:06,50.4,1797,31.95,1.02,1.01,10.76,0,0
1866,00:11:22:33:44:07,50.4,1798,31.88,1.02,1.01,10.72,0,0
1867,00:11:22:33:44:01,50.4,1799,31.85,1.02,1.01,10.72,0,0
1869,00:11:22:33:44:07,50.4,1800,31.78,1.02,1.01,10.7,0,0
1870,00:11:22:33:44:07,50.4,1801,31.71,1.02,1.01,10.7,0,0
1871,00:11:22:33:44:01,50.4,1802,31.64,1.02,1.01,10.69,0,0
1872,00:11:22:33:44:01,50.3,1803,31.64,1.02,1.01,10.69,0,0
1873,00:11:22:33:44:09,50.4,1804,31.64,1.02,1.01,10.67,0,0
1874,00:11:22:33:44:02,50.4,1805,31.71,1.02,1.01,10.7,0,0
1875,00:11:22:33:44:07,50.4,1806,31.74,1.02,1.01,10.7,1,0
1876,00:11:22:33:44:01,50.4,1807,31.69,1.02,1.01,10.7,1,0
1877,00:11:22:33:44:08,50.4,1808,31.66,1.02,1.01,10.72,1,0
1878,00:11:22:33:44:04,50.4,1809,31.78,1.02,1.01,10.73,1,0
1879,00:11:22:33:44:02,50.4,1810,31.83,1.02,1.01,10.74,1,0
1880,00:11:22:33:44:00,50.4,1811,31.95,1.02,1.01,10.7,1,0
1881,00:11:22:33:44:00,50.4,1812,31.9,1.02,1.01,10.72,1,0
1882,00:11:22:33:44:09,50.4,1813,31.81,1.02,1.01,10.69,1,0
1883,00:11:22:33:44:01,50.4,1814,31.74,1.02,1.01,10.72,1,0
1884,00:11:22:33:44:09,50.4,1815,31.71,1.02,1.01,10.69,1,0
1885,00:11:22:33:44:05,50.4,1816,31.74,1.02,1.01,10.67,1,0
1886,00:11:22:33:44:08,50.4,1817,31.64,1.02,1.01,10.69,1,0
1887,00:11:22:33:44:04,50.4,1818,31.64,1.02,1.01,10.69,1,0
1889,00:11:22:33:44:00,50.4,1819,31.52,1.02,1.01,10.72,1,0
1890,00:11:22:33:44:08,50.4,1820,31.5,1.02,1.01,10.71,1,0
1891,00:11:22:33:44:04,50.4,1821,31.5,1.02,1.01,10.71,1,0
1892,00:11:22:33:44:04,50.4,1822,31.5,1.02,1.01,10.69,1,0
1893,00:11:22:33:44:03,50.4,1823,31.52,1.02,1.01,10.69,1,0
1894,00:11:22:33:44:00,50.4,1824,31.52,1.02,1.01,10.72,1,0
1895,00:11:22:33:44:01,50.4,1825,31.57,1.02,1.01,10.69,1,0
1896,00:11:22:33:44:05,50.4,1826,31.57,1.02,1.01,10.69,1,0
1897,00:11:22:33:44:02,50.4,1827,31.62,1.02,1.01,10.65,0,0
1898,00:11:22:33:44:08,50.4,1828,31.66,1.02,1.01,10.68,0,0
1899,00:11:22:33:44:09,50.4,1829,31.64,1.02,1.01,10.72,0,0
1900,00:11:22:33:44:05,50.3,1830,31.74,1.02,1.01,10.71,0,0
1901,00:11:22:33:44:01,50.3,1831,31.85,1.02,1.01,10.71,0,0
1902,00:11:22:33:44:08,50.3,1832,31.92,1.02,1.01,10.68,0,0
1903,00:11:22:33:44:03,50.3,1833,31.92,1.02,1.01,10.69,0,0
1904,00:11:22:33:44:08,50.3,1834,31.95,1.02,1.01,10.73,0,0
1905,00:11:22:33:44:06,50.4,1835,32.02,1.02,1.01,10.76,0,0
1906,00:11:22:33:44:03,50.4,1836,32.11,1.02,1.01,10.73,0,0
1908,00:11:22:33:44:09,50.5,1837,32.21,1.02,1.01,10.73,0,0
1909,00:11:22:33:44:00,50.5,1838,32.11,1.02,1.01,10.75,0,0
1910,00:11:22:33:44:09,50.5,1839,32.21,1.02,1.01,10.75,0,0
1911,00:11:22:33:44:02,50.4,1840,32.02,1.02,1.01,10.79,0,0
1912,00:11:22:33:44:00,50.5,1841,31.97,1.02,1.01,10.77,0,0
1913,00:11:22:33:44:04,50.4,1842,31.95,1.02,1.01,10.74,0,0
1914,00:11:22:33:44:01,50.5,1843,31.88,1.02,1.01,10.7,0,0
1915,00:11:22:33:44:02,50.5,1844,31.76,1.02,1.01,10.74,0,0
1916,00:11:22:33:44:04,50.4,1845,31.66,1.02,1.01,10.73,0,0
1917,00:11:22:33:44:04,50.4,1846,31.66,1.02,1.01,10.71,0,0
1918,00:11:22:33:44:02,50.4,1847,31.55,1.02,1.01,10.74,0,0
1919,00:11:22:33:44:00,50.3,1848,31.64,1.02,1.01,10.73,0,0
1920,00:11:22:33:44:04,50.3,1849,31.59,1.02,1.01,10.73,0,0
1921,00:11:22:33:44:04,50.3,1850,31.55,1.02,1.01,10.73,0,0
1922,00:11:22:33:44:09,50.2,1851,31.59,1.02,1.01,10.77,0,0
1923,00:11:22:33:44:08,50.2,1852,31.62,1.02,1.01,10.73,0,0
1924,00:11:22:33:44:06,50.2,1853,31.62,1.02,1.01,10.73,0,1
1925,00:11:22:33:44:09,50.2,1854,31.66,1.02,1.01,10.72,0,1
1927,00:11:22:33:44:08,50.2,1855,31.59,1.02,1.01,10.69,0,1
1928,00:11:22:33:44:02,50.2,1856,31.69,1.02,1.01,10.65,0,1
1929,00:11:22:33:44:07,50.2,1857,31.74,1.02,1.01,10.69,0,1
1930,00:11:22:33:44:03,50.2,1858,31.83,1.02,1.01,10.72,0,1
1931,00:11:22:33:44:02,50.2,1859,31.78,1.02,1.01,10.7,0,1
1932,00:11:22:33:44:02,50.2,1860,31.85,1.02,1.01,10.7,0,1
1933,00:11:22:33:44:04,50.3,1861,31.9,1.02,1.01,10.68,0,1
1934,00:11:22:33:44:05,50.3,1862,31.9,1.02,1.01,10.69,0,1
1935,00:11:22:33:44:08,50.2,1863,32.02,1.02,1.01,10.72,0,1
1936,00:11:22:33:44:05,50.1,1864,31.99,1.02,1.01,10.75,0,1
1937,00:11:22:33:44:09,50.1,1865,32.02,1.02,1.01,10.72,0,1
1938,00:11:22:33:44:05,50.1,1866,31.92,1.02,1.01,10.7,0,1
1939,00:11:22:33:44:02,50.1,1867,31.9,1.02,1.01,10.72,0,1
1940,00:11:22:33:44:02,50.1,1868,31.9,1.02,1.01,10.72,0,1
1941,00:11:22:33:44:06,50.1,1869,31.81,1.02,1.01,10.71,0,1
1942,00:11:22:33:44:07,50.1,1870,31.78,1.02,1.01,10.72,0,1
1943,00:11:22:33:44:06,50.1,1871,31.69,1.02,1.01,10.72,0,1
1944,00:11:22:33:44:06,50.1,1872,31.69,1.02,1.01,10.68,0,1
1945,00:11:22:33:44:09,50.2,1873,31.76,1.02,1.01,10.68,0,0
1947,00:11:22:33:44:09,50.2,1874,31.74,1.02,1.01,10.7,0,0
1948,00:11:22:33:44:01,50.3,1875,31.74,1.02,1.01,10.67,0,0
1949,00:11:22:33:44:08,50.4,1876,31.66,1.02,1.01,10.67,0,0
1950,00:11:22:33:44:05,50.3,1877,31.69,1.02,1.01,10.7,0,0
1951,00:11:22:33:44:00,50.3,1878,31.66,1.02,1.01,10.72,0,0
1952,00:11:22:33:44:08,50.3,1879,31.71,1.02,1.01,10.72,0,0
1953,00:11:22:33:44:07,50.3,1880,31.71,1.02,1.01,10.72,0,0
1954,00:11:22:33:44:08,50.3,1881,31.64,1.02,1.01,10.72,0,0
1955,00:11:22:33:44:08,50.2,1882,31.59,1.02,1.01,10.71,0,0
1956,00:11:22:33:44:07,50.2,1883,31.64,1.02,1.01,10.71,0,0
1957,00:11:22:33:44:09,50.2,1884,31.62,1.02,1.01,10.73,0,0
1958,00:11:22:33:44:04,50.2,1885,31.59,1.02,1.01,10.7,0,0
1959,00:11:22:33:44:00,50.1,1886,31.62,1.02,1.01,10.69,0,0
1960,00:11:22:33:44:00,50.1,1887,31.59,1.02,1.01,10.66,0,0
1961,00:11:22:33:44:00,50.1,1888,31.62,1.02,1.01,10.66,0,0
1962,00:11:22:33:44:02,50.1,1889,31.59,1.02,1.01,10.66,0,0
1963,00:11:22:33:44:09,50.1,1890,31.88,1.02,1.01,10.64,0,0
1964,00:11:22:33:44:08,50.1,1891,31.9,1.02,1.01,10.64,0,0
1966,00:11:22:33:44:02,50.1,1892,31.9,1.02,1.01,10.62,0,0
1967,00:11:22:33:44:09,50.1,1893,32.06,1.02,1.01,10.62,0,0
1968,00:11:22:33:44:06,50.1,1894,32.04,1.02,1.01,10.63,0,0
1969,00:11:22:33:44:05,50.1,1895,32.02,1.02,1.01,10.65,0,0
1970,00:11:22:33:44:06,50.1,1896,31.99,1.02,1.01,10.65,0,0
1971,00:11:22:33:44:04,50.1,1897,32.09,1.02,1.01,10.69,0,0
1972,00:11:22:33:44:00,50.1,1898,31.85,1.02,1.01,10.72,0,0
1973,00:11:22:33:44:04,50.2,1899,31.92,1.02,1.01,10.73,0,0
1974,00:11:22:33:44:00,50.2,1900,31.95,1.02,1.01,10.76,0,0
1975,00:11:22:33:44:05,50.2,1901,31.88,1.02,1.01,10.76,0,0
1976,00:11:22:33:44:07,50.2,1902,31.9,1.02,1.01,10.73,0,0
1977,00:11:22:33:44:07,50.1,1903,31.88,1.02,1.01,10.73,0,0
1978,00:11:22:33:44:08,50.1,1904,31.9,1.02,1.01,10.73,0,0
1979,00:11:22:33:44:03,50.1,1905,31.81,1.02,1.01,10.73,0,0
1980,00:11:22:33:44:02,50.1,1906,31.99,1.02,1.01,10.7,0,0
1981,00:11:22:33:44:01,50.1,1907,31.97,1.02,1.01,10.72,0,0
1982,00:11:22:33:44:00,50.1,1908,31.92,1.02,1.01,10.72,0,0
1983,00:11:22:33:44:04,50.1,1909,31.97,1.02,1.01,10.72,1,0
1985,00:11:22:33:44:00,50.1,1910,31.99,1.02,1.01,10.76,1,0
1986,00:11:22:33:44:07,50.1,1911,32.02,1.02,1.01,10.76,1,0
1987,00:11:22:33:44:02,50.1,1912,31.99,1.02,1.01,10.8,1,0
1988,00:11:22:33:44:01,50.1,1913,31.95,1.02,1.01,10.76,1,0
1989,00:11:22:33:44:01,50.1,1914,31.78,1.02,1.01,10.79,1,0
1990,00:11:22:33:44:08,50.1,1915,31.71,1.02,1.01,10.76,1,0
1991,00:11:22:33:44:06,50.1,1916,31.71,1.02,1.01,10.76,1,0
1992,00:11:22:33:44:02,50.1,1917,31.64,1.02,1.01,10.76,1,0
1993,00:11:22:33:44:09,50.1,1918,31.59,1.02,1.01,10.72,1,0
1994,00:11:22:33:44:05,50.1,1919,31.66,1.02,1.01,10.69,1,0
1995,00:11:22:33:44:05,50.1,1920,31.71,1.02,1.01,10.65,1,0
1996,00:11:22:33:44:02,50.1,1921,31.78,1.02,1.01,10.69,1,0
1997,00:11:22:33:44:04,50.1,1922,31.83,1.02,1.01,10.69,1,0
1998,00:11:22:33:44:01,50.1,1923,31.92,1.02,1.01,10.72,1,0
1999,00:11:22:33:44:07,50.1,1924,31.92,1.02,1.01,10.72,1,0
2000,00:11:22:33:44:08,50.1,1925,31.9,1.02,1.01,10.73,1,0
2001,00:11:22:33:44:05,50.1,1926,31.9,1.02,1.01,10.73,1,0
2002,00:11:22:33:44:09,50.1,1927,31.85,1.02,1.01,10.76,1,0
2003,00:11:22:33:44:08,50.1,1928,31.83,1.02,1.01,10.76,1,0
2005,00:11:22:33:44:07,50.1,1929,31.83,1.02,1.01,10.72,1,0
2006,00:11:22:33:44:00,50.1,1930,31.88,1.02,1.01,10.72,1,0
2007,00:11:22:33:44:02,50.1,1931,31.88,1.02,1.01,10.69,1,0
2008,00:11:22:33:44:05,50.1,1932,31.95,1.02,1.01,10.66,1,0
2009,00:11:22:33:44:05,50.1,1933,32.04,1.02,1.01,10.69,1,0
2010,00:11:22:33:44:02,50.1,1934,32.02,1.02,1.01,10.69,1,0
2011,00:11:22:33:44:07,50.1,1935,31.95,1.02,1.01,10.65,1,0
2012,00:11:22:33:44:07,50.1,1936,31.9,1.02,1.01,10.65,1,0
2013,00:11:22:33:44:06,50.1,1937,31.85,1.02,1.01,10.69,1,0
2014,00:11:22:33:44:04,50,1938,31.85,1.02,1.01,10.68,1,0
2015,00:11:22:33:44:00,50.1,1939,31.76,1.02,1.01,10.71,1,0
2016,00:11:22:33:44:07,50.1,1940,31.76,1.02,1.01,10.74,1,0
2017,00:11:22:33:44:05,50.1,1941,31.71,1.02,1.01,10.72,1,0
2018,00:11:22:33:44:09,50.1,1942,31.78,1.02,1.01,10.75,1,0
2019,00:11:22:33:44:05,50.1,1943,31.81,1.02,1.01,10.77,1,0
2020,00:11:22:33:44:04,50,1944,31.85,1.02,1.01,10.81,1,0
2021,00:11:22:33:44:08,50,1945,31.92,1.02,1.01,10.78,1,0
2022,00:11:22:33:44:06,50,1946,31.9,1.02,1.01,10.76,1,0
2024,00:11:22:33:44:08,50,1947,31.9,1.02,1.01,10.73,1,0
2025,00:11:22:33:44:01,50,1948,31.85,1.02,1.01,10.72,1,0
2026,00:11:22:33:44:09,50,1949,31.9,1.02,1.01,10.71,1,0
2027,00:11:22:33:44:09,50,1950,31.78,1.02,1.01,10.72,1,0
2028,00:11:22:33:44:00,50,1951,31.71,1.02,1.01,10.7,1,0
2029,00:11:22:33:44:01,50,1952,31.69,1.02,1.01,10.7,1,0
2030,00:11:22:33:44:06,50,1953,31.69,1.02,1.01,10.71,1,0
2031,00:11:22:33:44:05,50,1954,31.62,1.02,1.01,10.69,1,0
2032,00:11:22:33:44:03,50,1955,31.69,1.02,1.01,10.7,1,0
2033,00:11:22:33:44:09,50,1956,31.71,1.02,1.01,10.71,1,0
2034,00:11:22:33:44:07,50,1957,31.71,1.02,1.01,10.71,1,0
2035,00:11:22:33:44:09,50,1958,31.88,1.02,1.01,10.66,0,0
2036,00:11:22:33:44:00,50,1959,31.88,1.02,1.01,10.7,0,0
2037,00:11:22:33:44:00,50,1960,31.92,1.02,1.01,10.7,0,0
2038,00:11:22:33:44:05,50,1961,31.85,1.02,1.01,10.74,0,0
2039,00:11:22:33:44:04,50,1962,31.85,1.02,1.01,10.77,0,0
2040,00:11:22:33:44:00,50,1963,31.78,1.02,1.01,10.76,0,0
2041,00:11:22:33:44:03,50,1964,31.81,1.02,1.01,10.72,0,0
2043,00:11:22:33:44:09,50,1965,31.81,1.02,1.01,10.76,0,0
2044,00:11:22:33:44:01,50,1966,31.71,1.02,1.01,10.77,0,0
2045,00:11:22:33:44:03,50,1967,31.78,1.02,1.01,10.74,0,0
2046,00:11:22:33:44:04,50,1968,31.83,1.02,1.01,10.74,0,0
2047,00:11:22:33:44:09,50,1969,31.88,1.02,1.01,10.74,0,0
2048,00:11:22:33:44:01,50,1970,31.95,1.02,1.01,10.74,0,0
2049,00:11:22:33:44:09,50,1971,31.92,1.02,1.01,10.74,0,0
2050,00:11:22:33:44:09,50,1972,31.88,1.02,1.01,10.76,0,0
2051,00:11:22:33:44:08,50,1973,31.81,1.02,1.01,10.73,0,0
2052,00:11:22:33:44:01,49.9,1974,31.74,1.02,1.01,10.76,0,0
2053,00:11:22:33:44:08,49.9,1975,31.78,1.02,1.01,10.79,0,0
2054,00:11:22:33:44:08,49.9,1976,31.64,1.02,1.01,10.79,0,0
2055,00:11:22:33:44:03,49.9,1977,31.59,1.02,1.01,10.75,0,0
2056,00:11:22:33:44:03,50,1978,31.52,1.02,1.01,10.75,0,0
2057,00:11:22:33:44:02,50,1979,31.55,1.02,1.01,10.76,0,0
2058,00:11:22:33:44:01,50,1980,31.48,1.02,1.01,10.77,0,0
2059,00:11:22:33:44:08,50,1981,31.5,1.02,1.01,10.77,0,0
2060,00:11:22:33:44:07,49.9,1982,31.5,1.02,1.01,10.73,0,0
2061,00:11:22:33:44:01,49.9,1983,31.43,1.02,1.01,10.69,0,0
2063,00:11:22:33:44:00,49.9,1984,31.45,1.02,1.01,10.66,0,1
2064,00:11:22:33:44:00,49.9,1985,31.52,1.02,1.01,10.67,0,1
2065,00:11:22:33:44:05,49.9,1986,31.5,1.02,1.01,10.63,0,1
2066,00:11:22:33:44:05,49.8,1987,31.59,1.02,1.01,10.63,0,1
2067,00:11:22:33:44:05,49.8,1988,31.71,1.02,1.01,10.61,0,1
2068,00:11:22:33:44:09,49.8,1989,31.76,1.02,1.01,10.61,0,1
2069,00:11:22:33:44:01,49.8,1990,31.95,1.02,1.01,10.61,0,1
2070,00:11:22:33:44:05,49.9,1991,31.97,1.02,1.01,10.61,0,1
2071,00:11:22:33:44:05,49.9,1992,31.95,1.02,1.01,10.64,0,1
2072,00:11:22:33:44:04,49.9,1993,31.9,1.02,1.01,10.64,0,1
2073,00:11:22:33:44:00,49.9,1994,31.97,1.02,1.01,10.64,0,1
2074,00:11:22:33:44:05,49.9,1995,31.83,1.02,1.01,10.65,0,1
2075,00:11:22:33:44:02,49.9,1996,31.78,1.02,1.01,10.66,0,1
2076,00:11:22:33:44:00,49.9,1997,31.76,1.02,1.01,10.68,0,1
2077,00:11:22:33:44:02,49.9,1998,31.71,1.02,1.01,10.68,0,1
2078,00:11:22:33:44:08,49.9,1999,31.71,1.02,1.01,10.68,0,1
2079,00:11:22:33:44:05,49.9,2000,31.83,1.02,1.01,10.64,0,1
2080,00:11:22:33:44:07,49.9,2001,31.88,1.02,1.01,10.66,0,1
2082,00:11:22:33:44:04,49.9,2002,31.83,1.02,1.01,10.67,0,1
2083,00:11:22:33:44:03,49.9,2003,31.97,1.02,1.01,10.67,0,1
2084,00:11:22:33:44:02,49.9,2004,31.99,1.02,1.01,10.69,0,1
2085,00:11:22:33:44:04,49.9,2005,31.83,1.02,1.01,10.67,0,1
2086,00:11:22:33:44:01,49.9,2006,31.74,1.02,1.01,10.7,0,1
2087,00:11:22:33:44:05,49.9,2007,31.76,1.02,1.01,10.71,0,1
2088,00:11:22:33:44:01,49.9,2008,31.74,1.02,1.01,10.74,0,1
2089,00:11:22:33:44:06,49.9,2009,31.74,1.02,1.01,10.73,0,1
2090,00:11:22:33:44:04,49.9,2010,31.78,1.02,1.01,10.76,0,1
2091,00:11:22:33:44:02,49.9,2011,31.78,1.02,1.01,10.76,0,1
2092,00:11:22:33:44:00,49.9,2012,31.74,1.02,1.01,10.77,0,1
2093,00:11:22:33:44:05,49.9,2013,31.88,1.02,1.01,10.79,0,1
2094,00:11:22:33:44:06,49.9,2014,32.02,1.02,1.01,10.79,0,1
2095,00:11:22:33:44:04,49.9,2015,31.99,1.02,1.01,10.81,0,1
2096,00:11:22:33:44:06,49.9,2016,32.09,1.02,1.01,10.81,0,1
2097,00:11:22:33:44:01,50,2017,32.04,1.02,1.01,10.8,0,1
2098,00:11:22:33:44:02,50,2018,32.04,1.02,1.01,10.78,0,1
2099,00:11:22:33:44:08,49.9,2019,32.04,1.02,1.01,10.74,0,0
2101,00:11:22:33:44:09,50,2020,32.04,1.02,1.01,10.72,0,0
2102,00:11:22:33:44:08,50,2021,31.92,1.02,1.01,10.7,0,0
2103,00:11:22:33:44:07,50,2022,31.9,1.02,1.01,10.7,0,0
2104,00:11:22:33:44:00,50,2023,31.83,1.02,1.01,10.72,0,0
2105,00:11:22:33:44:05,50,2024,31.69,1.02,1.01,10.72,0,0
2106,00:11:22:33:44:01,50,2025,31.66,1.02,1.01,10.75,0,0
2107,00:11:22:33:44:00,50,2026,31.69,1.02,1.01,10.77,0,0
2108,00:11:22:33:44:07,50,2027,31.71,1.02,1.01,10.77,0,0
2109,00:11:22:33:44:04,49.9,2028,31.69,1.02,1.01,10.76,0,0
2110,00:11:22:33:44:02,49.9,2029,31.71,1.02,1.01,10.8,0,0
2111,00:11:22:33:44:08,49.9,2030,31.69,1.02,1.01,10.79,0,0
2112,00:11:22:33:44:02,49.9,2031,31.85,1.02,1.01,10.75,0,0
2113,00:11:22:33:44:06,49.9,2032,31.74,1.02,1.01,10.75,0,0
2114,00:11:22:33:44:02,49.9,2033,31.78,1.02,1.01,10.76,0,0
2115,00:11:22:33:44:03,49.9,2034,31.78,1.02,1.01,10.72,0,0
2116,00:11:22:33:44:04,49.9,2035,31.76,1.02,1.01,10.76,0,0
2117,00:11:22:33:44:07,49.9,2036,31.83,1.02,1.01,10.76,0,0
2118,00:11:22:33:44:09,49.9,2037,31.92,1.02,1.01,10.76,0,0
2119,00:11:22:33:44:07,49.9,2038,31.92,1.02,1.01,10.75,0,0
2121,00:11:22:33:44:02,49.9,2039,31.9,1.02,1.01,10.75,0,0
2122,00:11:22:33:44:05,49.9,2040,31.99,1.02,1.01,10.75,0,0
2123,00:11:22:33:44:05,49.9,2041,31.97,1.02,1.01,10.71,0,0
2124,00:11:22:33:44:04,49.9,2042,32.02,1.02,1.01,10.71,0,0
2125,00:11:22:33:44:01,49.9,2043,32.04,1.02,1.01,10.7,0,0
2126,00:11:22:33:44:08,49.9,2044,32.02,1.02,1.01,10.71,0,0
2127,00:11:22:33:44:06,49.9,2045,31.95,1.02,1.01,10.71,0,0
2128,00:11:22:33:44:08,49.9,2046,31.9,1.02,1.01,10.69,0,0
2129,00:11:22:33:44:09,49.9,2047,31.9,1.02,1.01,10.73,0,0
2130,00:11:22:33:44:04,50,2048,31.88,1.02,1.01,10.71,0,0
2131,00:11:22:33:44:04,50,2049,31.92,1.02,1.01,10.75,0,0
2132,00:11:22:33:44:02,49.9,2050,31.85,1.02,1.01,10.77,1,0
2133,00:11:22:33:44:08,49.9,2051,31.81,1.02,1.01,10.76,1,0
2134,00:11:22:33:44:05,49.9,2052,31.85,1.02,1.01,10.78,1,0
2135,00:11:22:33:44:02,50,2053,31.9,1.02,1.01,10.75,1,0
2136,00:11:22:33:44:02,50,2054,32.02,1.02,1.01,10.78,1,0
2137,00:11:22:33:44:09,49.9,2055,31.97,1.02,1.01,10.74,1,0
2138,00:11:22:33:44:08,49.9,2056,32.04,1.02,1.01,10.72,1,0
2140,00:11:22:33:44:02,49.9,2057,32.04,1.02,1.01,10.72,1,0
2141,00:11:22:33:44:03,49.9,2058,31.97,1.02,1.01,10.73,1,0
2142,00:11:22:33:44:08,49.9,2059,31.92,1.02,1.01,10.73,1,0
2143,00:11:22:33:44:02,49.9,2060,31.9,1.02,1.01,10.69,1,0
2144,00:11:22:33:44:07,49.9,2061,31.88,1.02,1.01,10.69,1,0
2145,00:11:22:33:44:08,49.9,2062,31.76,1.02,1.01,10.7,1,0
2146,00:11:22:33:44:05,49.9,2063,31.78,1.02,1.01,10.69,1,0
2147,00:11:22:33:44:02,49.9,2064,31.71,1.02,1.01,10.73,1,0
2148,00:11:22:33:44:05,49.9,2065,31.71,1.02,1.01,10.72,1,0
2149,00:11:22:33:44:03,49.9,2066,31.76,1.02,1.01,10.7,1,0
2150,00:11:22:33:44:07,49.9,2067,31.78,1.02,1.01,10.69,1,0
2151,00:11:22:33:44:03,49.8,2068,31.81,1.02,1.01,10.69,0,0
2152,00:11:22:33:44:05,49.8,2069,31.71,1.02,1.01,10.73,0,0
2153,00:11:22:33:44:04,49.8,2070,31.78,1.02,1.01,10.73,0,0
2154,00:11:22:33:44:03,49.7,2071,31.78,1.02,1.01,10.76,0,0
2155,00:11:22:33:44:09,49.7,2072,31.88,1.02,1.01,10.73,0,0
2156,00:11:22:33:44:04,49.7,2073,31.78,1.02,1.01,10.7,0,0
2157,00:11:22:33:44:02,49.7,2074,31.78,1.02,1.01,10.7,0,0
2159,00:11:22:33:44:05,49.7,2075,31.76,1.02,1.01,10.72,0,0
2160,00:11:22:33:44:06,49.7,2076,31.69,1.02,1.01,10.73,0,1
2161,00:11:22:33:44:07,49.7,2077,31.78,1.02,1.01,10.73,0,1
2162,00:11:22:33:44:01,49.7,2078,31.81,1.02,1.01,10.69,0,1
2163,00:11:22:33:44:01,49.7,2079,31.74,1.02,1.01,10.69,0,1
2164,00:11:22:33:44:09,49.7,2080,31.71,1.02,1.01,10.72,0,1
